X,Y,Z,I,J,K
-5850.1053,1553.2883,614.6121,0.0222121,0.9411373,0.3372938
-5850.1036,1586.1123,514.1395,0.0208903,0.9586314,0.2838828
-5850.1025,1613.3757,412.0078,0.0198706,0.9727185,0.2311361
-5850.1017,1634.8899,308.5124,0.0190086,0.9842598,0.1757023
-5850.1014,1650.5361,203.9627,0.0183763,0.9925674,0.1203006
-5850.1015,1660.3264,98.6987,0.017967,0.9977742,0.0642174
-5850.1015,1663.8726,-6.945,0.0175305,0.9998444,0.0019797
-5850.1018,1660.8582,-112.625,0.0172359,0.9982275,-0.056963
-5850.1024,1652.0035,-217.9866,0.0172873,0.9935548,-0.1120265
-5850.1031,1636.9227,-322.6206,0.0173274,0.9847971,-0.1728422
-5850.1039,1615.4805,-426.1383,0.0174532,0.9722964,-0.233099
-5850.1046,1587.6085,-528.1151,0.0176046,0.9558542,-0.2933134
-5850.1056,1553.6476,-628.2479,0.0179402,0.936966,-0.3489596
-5850.1065,1513.6116,-726.0702,0.0182526,0.9126935,-0.408237
-5850.1075,1467.5181,-821.2439,0.0186696,0.8864019,-0.4625398
-5850.1086,1415.7623,-913.4466,0.0191632,0.8560929,-0.5164666
-5850.1096,1358.2206,-1002.1234,0.0195953,0.8202554,-0.5716617
-5850.1105,1295.011,-1086.86,0.020012,0.7821414,-0.6227796
-5850.1115,1226.6218,-1167.486,0.0204809,0.7417383,-0.6703766
-5850.1124,1153.2329,-1243.5831,0.0209241,0.6969904,-0.7167751
-5850.1134,1075.1685,-1314.8905,0.0213958,0.6507875,-0.7589584
-5850.1143,992.7588,-1381.1176,0.0218676,0.6011713,-0.798821
-5850.1152,906.3099,-1441.9819,0.0223409,0.5492689,-0.835347
-5850.1161,816.1668,-1497.2237,0.0228067,0.4949429,-0.8686261
-5850.117,722.6883,-1546.5984,0.0232574,0.4383756,-0.8984909
-5850.1178,626.2384,-1589.8786,0.0236822,0.3797287,-0.9247947
-5850.1186,527.2026,-1626.8528,0.0240697,0.3191697,-0.9473919
-5850.1192,425.9799,-1657.3318,0.0244082,0.2569466,-0.9661173
-5850.1197,322.9869,-1681.1541,0.024687,0.1933411,-0.980821
-5850.12,218.6575,-1698.1919,0.024898,0.1287019,-0.9913707
-5850.1197,113.4347,-1708.0385,0.0247331,0.0546054,-0.9982016
-5850.1186,7.7532,-1710.1151,0.0241469,-0.0123919,-0.9996316
-5850.1177,-97.9052,-1705.8551,0.023647,-0.0678601,-0.9974146
-5850.1171,-203.106,-1695.3982,0.0232919,-0.1315347,-0.9910379
-5800.1551,-286.4312,-1680.9639,0.0226912,-0.1823539,-0.9829711
-5800.1561,-182.002,-1696.8854,0.0230986,-0.1180777,-0.9927357
-5800.1569,-76.7496,-1705.9931,0.0234592,-0.0564694,-0.9981287
-5800.1582,28.8678,-1709.0451,0.023998,-0.000108,-0.999712
-5800.1596,134.4139,-1705.4934,0.0245461,0.0701942,-0.9972313
-5800.1597,239.3994,-1694.1139,0.0245844,0.1415852,-0.9896208
-5800.1592,343.4194,-1675.7381,0.0243603,0.2060134,-0.9782459
-5800.1585,446.0141,-1650.6098,0.0240688,0.2693435,-0.9627434
-5800.1577,546.7592,-1618.8622,0.0237187,0.3312325,-0.943251
-5800.1567,645.2398,-1580.6624,0.0233208,0.3914084,-0.9199215
-5800.1556,741.0616,-1536.2036,0.022887,0.4496429,-0.8929151
-5800.1544,833.8426,-1485.6995,0.0224285,0.5057634,-0.8623806
-5800.1532,923.2235,-1429.3787,0.0219558,0.5596503,-0.828438
-5800.152,1008.845,-1367.4924,0.0214764,0.6110494,-0.7913011
-5800.1507,1090.3627,-1300.2948,0.0209966,0.6601291,-0.7508587
-5800.1495,1167.4917,-1228.0919,0.0205237,0.7058305,-0.7080834
-5800.1482,1239.8582,-1151.134,0.0200666,0.7500339,-0.6610949
-5800.1469,1307.2117,-1069.7442,0.0195934,0.7896522,-0.6132418
-5800.1457,1369.3066,-984.2851,0.0191735,0.8275937,-0.561
-5800.1443,1425.6602,-894.9552,0.0187123,0.8624489,-0.5057981
-5800.1429,1476.2843,-802.1898,0.0182091,0.8917156,-0.4522298
-5800.1416,1521.205,-706.57,0.0178122,0.9176969,-0.3968819
-5800.1404,1559.9926,-608.321,0.0174753,0.94102,-0.3378993
-5800.1391,1592.7795,-507.8825,0.0171596,0.9592751,-0.2819517
-5800.1382,1619.3741,-405.6513,0.0170101,0.9751064,-0.221084
-5800.1372,1639.5556,-301.9625,0.0168752,0.9867866,-0.1611443
-5800.1363,1653.3617,-197.2369,0.0168309,0.9948077,-0.1003712
-5800.1355,1661.0819,-91.8576,0.0167949,0.9987848,-0.0463337
-5800.1353,1662.8332,13.7602,0.0171489,0.9997447,0.0147145
-5800.1352,1657.9927,119.2698,0.0175488,0.9969713,0.0757642
-5800.1352,1647.0361,224.338,0.017975,0.9911756,0.1313308
-5800.1357,1630.2255,328.6205,0.0186432,0.9822011,0.1869049
-5800.1368,1607.5457,431.7769,0.0195285,0.970031,0.2421953
-5800.1383,1579.1736,533.5192,0.0205774,0.9554105,0.2945629
-5800.1407,1545.2177,633.5179,0.0219241,0.9372962,0.3478436
-5800.1437,1505.9982,731.595,0.0233536,0.9187227,0.3942121
-5800.1482,1461.7442,827.4694,0.0252428,0.8961269,0.4430794
-5800.1538,1412.5731,920.9226,0.0273604,0.8721995,0.4883845
-5800.1612,1358.4585,1011.5565,0.0298693,0.8440215,0.5354769
-5800.1696,1299.7371,1099.3207,0.0324317,0.8173855,0.5751775
-5800.1808,1236.8475,1184.0938,0.0355314,0.7867119,0.6162969
-5800.1944,1169.6092,1265.4304,0.0389614,0.7530236,0.656839
-5800.2108,1098.0615,1342.9398,0.042723,0.7149388,0.6978806
-5800.2291,1022.4076,1416.4441,0.0465764,0.6765362,0.7349349
-5800.2507,942.8383,1485.6135,0.0507369,0.6332301,0.7722988
-5800.2748,859.4054,1550.0103,0.0550266,0.5862109,0.8082876
-5800.3011,772.274,1609.231,0.0593643,0.5353278,0.8425557
-5800.3292,681.6465,1662.861,0.0636588,0.4805132,0.874674
-5800.3581,587.789,1710.5117,0.067813,0.4220149,0.9040491
-5800.3871,491.0049,1751.7773,0.0717363,0.3597209,0.9302982
-5800.415,391.6558,1786.2849,0.075326,0.294016,0.9528277
-5800.4407,290.1576,1813.6997,0.0784876,0.2253338,0.971115
-5800.4629,186.9869,1833.7405,0.0811364,0.1542934,0.984688
-5800.9229,125.6368,1841.7939,0.0834186,0.0555387,0.9949657
-5800.9145,30.3927,1844.7058,0.0832388,0.0053764,0.9965151
-5800.9019,-74.8353,1842.3491,0.0829742,-0.0499528,0.995299
-5800.823,-179.7747,1834.1518,0.0826426,-0.1050793,0.991024
-5800.7526,-284.0963,1820.1489,0.0822478,-0.1598774,0.9837045
-5800.6372,-387.4817,1800.3771,0.0817891,-0.214226,0.9733539
-5800.4758,-489.6152,1774.8895,0.0812657,-0.2680039,0.9599843
-5800.4516,-578.9185,1744.8294,0.0792915,-0.3595565,0.9297483
-5800.4324,-675.5991,1703.5123,0.0769794,-0.4233491,0.9026903
-5800.4105,-769.2247,1655.614,0.0742597,-0.4842377,0.8717794
-5800.3867,-859.4125,1601.4598,0.0711961,-0.5418322,0.8374658
-5800.3619,-945.8223,1541.3998,0.0678487,-0.596038,0.8000845
-5800.3369,-1028.1613,1475.8065,0.0642903,-0.6465785,0.7601336
-5800.3121,-1106.1618,1405.0648,0.0605793,-0.6935364,0.71787
-5800.2882,-1179.6039,1329.5523,0.0567777,-0.7368605,0.6736563
-5800.2658,-1248.3055,1249.6595,0.0529523,-0.7764872,0.6279042
-5800.2449,-1312.088,1165.7496,0.0491286,-0.8128236,0.5804345
-5800.2258,-1370.8114,1078.1807,0.0453753,-0.8455532,0.5319594
-5800.2089,-1424.3777,987.3346,0.0417399,-0.8748399,0.4826106
-5800.1939,-1472.6818,893.5532,0.0382418,-0.900962,0.4322096
-5800.1809,-1515.6387,797.1796,0.0349317,-0.9237835,0.3813185
-5800.1699,-1553.1989,698.5524,0.031838,-0.9434678,0.3299317
-5800.1607,-1585.3172,597.9988,0.0289897,-0.960086,0.2781985
-5800.1531,-1611.9578,495.8339,0.0264073,-0.9737334,0.2261547
-5800.1471,-1633.0855,392.3749,0.0241048,-0.9844862,0.1737983
-5800.1424,-1648.6704,287.921,0.0220931,-0.9923866,0.1211637
-5800.1388,-1658.6659,182.7761,0.0203647,-0.9974761,0.0680203
-5800.1362,-1663.0289,77.2385,0.0189167,-0.9997177,0.0143783
-5800.1344,-1661.6759,-28.3913,0.017725,-0.999046,-0.039911
-5800.1333,-1654.5858,-133.7947,0.0167941,-0.9953833,-0.0944988
-5800.1327,-1641.6932,-238.6534,0.0160969,-0.9886384,-0.149449
-5800.1326,-1622.99,-342.6329,0.0156219,-0.9787055,-0.204674
-5800.1329,-1598.4262,-445.3873,0.0153385,-0.965461,-0.2600956
-5800.1335,-1568.0332,-546.5731,0.0152423,-0.9488702,-0.3152983
-5800.1343,-1531.7744,-645.8094,0.0152856,-0.9287358,-0.3704271
-5800.1354,-1489.7711,-742.7532,0.0154774,-0.9050676,-0.4249859
-5800.1365,-1441.9606,-836.9674,0.0157445,-0.8776207,-0.4790972
-5800.1378,-1388.5786,-928.1403,0.016136,-0.8470526,-0.5312641
-5800.1392,-1329.6752,-1015.8429,0.0165612,-0.8121569,-0.583204
-5800.1406,-1265.4074,-1099.698,0.0170386,-0.7742583,-0.6326403
-5800.142,-1196.0217,-1179.3674,0.0175498,-0.7329107,-0.6800984
-5800.1435,-1121.7451,-1254.4994,0.0180809,-0.6883932,-0.7251123
-5800.1449,-1042.8534,-1324.7657,0.0186218,-0.6409023,-0.7673966
-5800.1463,-959.647,-1389.8638,0.0191637,-0.5906238,-0.8067194
-5800.1477,-872.4596,-1449.5276,0.0197072,-0.5380292,-0.8426958
-5800.149,-781.636,-1503.4943,0.0202393,-0.482951,-0.8754135
-5800.1503,-687.5533,-1551.5577,0.0207677,-0.4261214,-0.9044276
-5800.1516,-590.5896,-1593.4947,0.0212787,-0.367386,-0.9298251
-5800.1528,-491.1492,-1629.1544,0.0217776,-0.3071015,-0.9514276
-5800.154,-389.6247,-1658.3633,0.0222528,-0.2454132,-0.9691631
-5750.1933,-306.9711,-1675.875,0.0223168,-0.1946886,-0.9806112
-5750.1919,-409.791,-1651.9811,0.0218678,-0.2576862,-0.9659812
-5750.1904,-510.8619,-1621.5183,0.0213835,-0.3190836,-0.9474853
-5750.1889,-609.7743,-1584.641,0.0208749,-0.3789294,-0.9251901
-5750.1873,-706.1319,-1541.5218,0.0203542,-0.4374662,-0.8990045
-5750.1857,-799.5393,-1492.3242,0.0198155,-0.4938358,-0.8693294
-5750.184,-889.6135,-1437.2638,0.0192709,-0.5485177,-0.8359169
-5750.1823,-975.9875,-1376.565,0.018716,-0.6006262,-0.7993109
-5750.1805,-1058.3161,-1310.4841,0.0181608,-0.6503838,-0.7593886
-5750.1788,-1136.2737,-1239.2977,0.0176073,-0.6973143,-0.7165492
-5750.177,-1209.5654,-1163.3108,0.017064,-0.7412203,-0.6710449
-5750.1752,-1277.9212,-1082.8556,0.0165413,-0.7818896,-0.6231975
-5750.1735,-1341.1197,-998.2895,0.0160579,-0.8192147,-0.5732621
-5750.1718,-1398.9083,-909.9403,0.015621,-0.8533837,-0.5210491
-5750.1702,-1451.1798,-818.212,0.0152266,-0.8831265,-0.4688879
-5750.1688,-1497.8298,-723.5056,0.0149673,-0.9101242,-0.4140651
-5750.1676,-1538.6798,-626.1506,0.0147712,-0.9328865,-0.3598674
-5750.1666,-1573.762,-526.5745,0.0147434,-0.9524632,-0.3042968
-5750.166,-1602.983,-425.1228,0.014851,-0.9683431,-0.2491807
-5750.1657,-1626.3633,-322.1727,0.0151549,-0.9809658,-0.1935885
-5750.1659,-1643.8865,-218.066,0.0156503,-0.9902497,-0.1384218
-5750.1668,-1655.5969,-113.1489,0.0163772,-0.9963884,-0.0833179
-5750.1683,-1661.5095,-7.7508,0.0173348,-0.9994339,-0.028835
-5750.1707,-1661.6813,97.8038,0.018561,-0.9995006,0.025575
-5750.1741,-1656.1463,203.202,0.020041,-0.9966625,0.0791341
-5750.1788,-1644.9802,308.1417,0.0218066,-0.9909657,0.1323309
-5750.1849,-1628.2284,412.3236,0.0238553,-0.9824471,0.1850096
-5750.1927,-1605.9328,515.442,0.0261926,-0.9710547,0.2374167
-5750.2023,-1578.1263,617.1929,0.0288064,-0.956743,0.2895049
-5750.2141,-1544.8458,717.2587,0.0316807,-0.9394368,0.3412549
-5750.2282,-1506.1303,815.3202,0.0347933,-0.9190419,0.3926211
-5750.2447,-1462.0302,911.0496,0.0381161,-0.8954726,0.4434816
-5750.2637,-1412.5984,1004.1052,0.0416146,-0.8686169,0.4937336
-5750.2852,-1357.935,1094.146,0.0452438,-0.8385803,0.542896
-5750.3091,-1298.143,1180.8245,0.0489831,-0.8050387,0.5911966
-5750.3354,-1233.3285,1263.7577,0.052777,-0.7679376,0.6383467
-5750.3635,-1163.6479,1342.5982,0.0565642,-0.7275541,0.6837145
-5750.3932,-1089.2785,1416.9743,0.0603157,-0.6834512,0.7275002
-5750.4239,-1010.4145,1486.5008,0.0639639,-0.6357384,0.7692498
-5750.4549,-927.2841,1550.8069,0.0674468,-0.5844861,0.8085957
-5750.4853,-840.1652,1609.5069,0.070706,-0.5296004,0.8452953
-5750.5143,-749.3592,1662.2421,0.0736702,-0.4713956,0.8788395
-5750.5407,-655.2129,1708.6698,0.0762788,-0.4100247,0.9088792
-5750.5636,-558.118,1748.4769,0.078473,-0.3458034,0.9350198
-5750.6077,-468.3872,1776.5015,0.0801275,-0.2571375,0.9630472
-5750.7816,-366.1372,1800.7934,0.0806689,-0.2032269,0.9758029
-5750.8778,-262.7044,1819.3637,0.0811484,-0.1487713,0.9855364
-5750.9516,-158.4046,1832.1668,0.0815678,-0.0938925,0.9922353
-5751.0244,-53.5491,1839.1666,0.0819265,-0.0387084,0.9958864
-5751.02,51.5222,1840.3303,0.0822202,0.0166485,0.9964751
-5750.7985,127.1655,1837.5315,0.082386,0.0565644,0.994994
-5750.572,197.0579,1828.047,0.0799258,0.1606714,0.9837665
-5750.544,299.9069,1807.4025,0.0772551,0.2312586,0.9698201
-5750.5119,401.055,1779.4393,0.0740811,0.2995142,0.9512115
-5750.4771,500.0359,1744.4381,0.0704895,0.3647955,0.9284156
-5750.4412,596.4409,1702.7316,0.0665739,0.4266804,0.9019489
-5750.4055,689.9158,1654.6891,0.0624378,0.4847644,0.8724133
-5750.3709,780.1568,1600.7096,0.0581663,0.5392486,0.8401355
-5750.3386,866.904,1541.178,0.05386,0.5897978,0.8057528
-5750.309,949.9536,1476.5044,0.0496077,0.6365133,0.7696687
-5750.2826,1029.1402,1407.0873,0.0454901,0.6795314,0.7322347
-5750.2603,1104.4241,1333.3687,0.0416825,0.7177732,0.6950282
-5750.2403,1175.566,1255.641,0.0379563,0.75576,0.6537478
-5750.2237,1242.4092,1174.1151,0.0345729,0.7892924,0.6130434
-5750.2103,1304.9037,1089.1638,0.0315405,0.8195522,0.5721358
-5750.2001,1363.225,1001.2512,0.0290113,0.8463702,0.5318043
-5750.1911,1416.8644,910.4481,0.0265309,0.8745102,0.4842809
-5750.1844,1465.5789,816.8536,0.0244697,0.8981499,0.439008
-5750.179,1509.3313,720.8471,0.0226184,0.9205847,0.3898875
-5750.1754,1548.064,622.6682,0.0212293,0.939055,0.3431108
-5750.1725,1581.4597,522.5713,0.019914,0.956953,0.2895591
-5750.1707,1609.2748,420.7631,0.0189005,0.9713456,0.2369186
-5750.1694,1631.3648,317.5643,0.0180473,0.9832392,0.1814246
-5750.1688,1647.5795,213.2699,0.0174159,0.991904,0.1257897
-5750.1689,1657.9337,108.2221,0.0170191,0.9974079,0.0699124
-5750.169,1662.1156,2.7702,0.0166286,0.9998275,0.0082796
-5750.1693,1659.7169,-102.7606,0.0163211,0.998516,-0.0519557
-5750.1703,1651.4064,-208.0163,0.0163844,0.9941796,-0.1064822
-5750.1714,1636.9446,-312.5718,0.0164475,0.9857571,-0.1673689
-5750.1727,1616.119,-416.0501,0.0166004,0.9736497,-0.227444
-5750.1739,1588.8778,-518.0282,0.0167708,0.9574657,-0.2880592
-5750.1754,1555.4942,-618.1905,0.0171144,0.9388716,-0.3438418
-5750.1769,1516.084,-716.1,0.017459,0.9150307,-0.4030062
-5750.1786,1470.5784,-811.3719,0.0178818,0.888849,-0.4578513
-5750.1804,1419.3977,-903.7295,0.0183973,0.8590457,-0.5115682
-5750.1821,1362.4735,-992.6052,0.0188621,0.8236902,-0.5667264
-5750.1836,1299.8522,-1077.5796,0.0192952,0.7856325,-0.6183925
-5750.1852,1232.0192,-1158.4681,0.01978,0.7456224,-0.6660751
-5750.1867,1159.1899,-1234.8788,0.0202427,0.7011125,-0.7127633
-5750.1883,1081.646,-1306.5231,0.0207258,0.6551614,-0.7552046
-5750.1898,999.7447,-1373.1274,0.0212111,0.6057926,-0.7953398
-5750.1914,913.7788,-1434.4,0.0216955,0.5541356,-0.8321436
-5750.1928,824.0938,-1490.084,0.0221714,0.5000289,-0.8657249
-5750.1943,731.0509,-1539.9316,0.0226312,0.4436921,-0.8958935
-5750.1956,635.0095,-1583.7171,0.0230643,0.3852673,-0.9225168
-5750.1969,536.3532,-1621.2293,0.0234594,0.3249252,-0.9454487
-5750.1979,435.4773,-1652.2786,0.0238047,0.2629036,-0.9645284
-5750.1988,332.7958,-1676.7019,0.0240893,0.1994774,-0.9796063
-5750.1994,228.7386,-1694.3693,0.0243049,0.1349918,-0.9905486
-5750.1991,123.7671,-1704.981,0.0242084,0.0626163,-0.997744
-5750.1973,18.2769,-1707.8225,0.0236452,-0.0059225,-0.9997029
-5750.1957,-87.2472,-1704.2047,0.0231293,-0.061846,-0.9978177
-5750.1947,-192.3593,-1694.4643,0.0227736,-0.1245674,-0.9919498
-5750.1934,-296.6082,-1677.8981,0.0223597,-0.1884225,-0.9818335
-5700.2332,-192.2321,-1693.3408,0.0224679,-0.1244,-0.9919777
-5700.2345,-87.1972,-1703.0573,0.0228227,-0.0616694,-0.9978357
-5700.2364,18.2528,-1706.6483,0.0233354,-0.0056537,-0.9997117
-5700.2385,123.6585,-1703.7834,0.0238942,0.062797,-0.9977403
-5700.2389,228.542,-1693.1781,0.0239887,0.1348885,-0.9905704
-5700.2381,332.5211,-1675.5373,0.0237746,0.1993401,-0.9796419
-5700.2371,435.1277,-1651.1489,0.0234906,0.2627369,-0.9645815
-5700.2358,535.9316,-1620.1427,0.0231451,0.3247343,-0.9455221
-5700.2344,634.5201,-1582.6808,0.0227489,0.3850583,-0.9226118
-5700.2328,730.4987,-1538.9517,0.022314,0.4434718,-0.8960105
-5700.2311,823.484,-1489.1658,0.0218514,0.499803,-0.8658634
-5700.2293,913.1179,-1433.5471,0.0213719,0.5539101,-0.8323021
-5700.2274,999.038,-1372.3435,0.020883,0.6055717,-0.7955167
-5700.2256,1080.8982,-1305.8117,0.0203922,0.6549443,-0.7554019
-5700.2237,1158.4071,-1234.2417,0.0199032,0.7009128,-0.7129692
-5700.2219,1231.2047,-1157.9091,0.0194327,0.7454223,-0.6663092
-5700.22,1299.013,-1077.1009,0.0189404,0.7854497,-0.6186357
-5700.2182,1361.6134,-992.2083,0.0184982,0.8235231,-0.5669811
-5700.2162,1418.5237,-903.4185,0.0180225,0.8588717,-0.5118736
-5700.214,1469.7001,-811.1463,0.0174977,0.8886944,-0.458166
-5700.2121,1515.2043,-715.9572,0.0170655,0.9149161,-0.4032831
-5700.2103,1554.6156,-618.1318,0.0167083,0.9387646,-0.344154
-5700.2085,1588.0063,-518.0518,0.0163553,0.9573943,-0.2883203
-5700.207,1615.253,-416.1572,0.0161719,0.9735983,-0.2276946
-5700.2056,1636.0897,-312.762,0.0160061,0.9857223,-0.1676166
-5700.2043,1650.5651,-208.2889,0.0159294,0.9941615,-0.1067203
-5700.203,1658.8936,-103.1096,0.015857,0.9985148,-0.0521218
-5700.2027,1661.3,2.3428,0.0161523,0.9998357,0.0082241
-5700.2025,1657.1292,107.7126,0.0165259,0.9974224,0.0698243
-5700.2025,1646.7894,212.6824,0.0169112,0.9919151,0.1257717
-5700.2032,1630.584,316.8964,0.0175312,0.9832347,0.1814999
-5700.2047,1608.4996,420.0115,0.0183715,0.9713198,0.2370663
-5700.2068,1580.6872,521.7349,0.0193737,0.9568921,0.2897968
-5700.2103,1547.2883,621.7404,0.0206752,0.9389552,0.3434176
-5700.2145,1508.5508,719.8278,0.0220562,0.9204169,0.3903157
-5700.2209,1464.7831,815.73,0.0238952,0.8979096,0.4395309
-5700.2289,1416.0489,909.2143,0.0259479,0.8741563,0.4849511
-5700.2395,1362.3851,999.8912,0.0284118,0.8459448,0.532513
-5700.2517,1304.0387,1087.676,0.0309313,0.8190223,0.5729273
-5700.2677,1241.5107,1172.4806,0.0339547,0.7885863,0.6139859
-5700.2873,1174.634,1253.8433,0.037323,0.7549222,0.6547515
-5700.3111,1103.4636,1331.3895,0.0410284,0.7168319,0.6960378
-5700.3377,1028.1583,1404.9194,0.0448185,0.6784545,0.733274
-5700.369,948.9603,1474.1305,0.0489133,0.6353186,0.7706995
-5700.4041,865.914,1538.588,0.0531394,0.5885112,0.8067408
-5700.4426,779.1893,1597.897,0.0574163,0.5379002,0.841051
-5700.4837,688.994,1651.6516,0.0616554,0.4833943,0.8732288
-5700.5262,595.5908,1699.4728,0.0657578,0.4253194,0.9026513
-5700.5688,499.2851,1740.9674,0.0696382,0.3634919,0.9289909
-5700.6101,400.4313,1775.7731,0.0731948,0.2983121,0.9516577
-5700.6482,299.4357,1803.5644,0.0763354,0.2301995,0.9701449
-5700.6814,196.7622,1824.0664,0.0789756,0.159788,0.9839871
-5700.9107,127.0391,1833.4336,0.0813749,0.0567372,0.9950673
-5701.1301,51.6044,1836.2388,0.0811779,0.0168647,0.9965569
-5701.1339,-53.2968,1835.0996,0.080843,-0.0384967,0.9959831
-5701.0608,-157.9861,1828.1336,0.0804462,-0.0936882,0.9923462
-5700.9869,-262.1211,1815.3734,0.0799917,-0.1485752,0.9856606
-5700.8905,-365.3928,1796.8547,0.0794802,-0.20304,0.9759394
-5700.7171,-467.4869,1772.6228,0.07891,-0.2569605,0.9631949
-5700.6702,-557.0062,1744.733,0.0772757,-0.3451155,0.9353736
-5700.6431,-653.9579,1705.0808,0.0751108,-0.4092149,0.9093413
-5700.6118,-747.9845,1658.8291,0.0725349,-0.4704902,0.8794189
-5700.5775,-838.6955,1606.2862,0.0696055,-0.5286332,0.8459917
-5700.5414,-925.745,1547.7896,0.0663824,-0.5834866,0.8094052
-5700.5046,-1008.8316,1483.6923,0.062936,-0.6347378,0.7701604
-5700.4683,-1087.6741,1414.3772,0.0593244,-0.6824731,0.7284992
-5700.433,-1162.0434,1340.2106,0.0556088,-0.7266206,0.6847848
-5700.3997,-1231.7425,1261.5742,0.0518563,-0.7670676,0.6394672
-5700.3686,-1296.5914,1178.8381,0.0480963,-0.8042414,0.5923534
-5700.3402,-1356.4318,1092.3461,0.0443891,-0.8378704,0.5440615
-5700.3148,-1411.1532,1002.4807,0.0407902,-0.8679992,0.4948874
-5700.2922,-1460.6505,909.5882,0.0373207,-0.8949471,0.4446087
-5700.2727,-1504.8203,814.0098,0.034025,-0.9186106,0.3936963
-5700.256,-1543.6069,716.087,0.0309378,-0.9390951,0.3422619
-5700.2421,-1576.9576,616.1475,0.0280873,-0.9564851,0.2904262
-5700.2306,-1604.831,514.5111,0.0254958,-0.9708721,0.2382379
-5700.2214,-1627.1883,411.4973,0.0231795,-0.9823291,0.185721
-5700.2142,-1643.995,307.4109,0.0211507,-0.9909005,0.1329245
-5700.2087,-1655.2087,202.5602,0.0194045,-0.9966372,0.0796095
-5700.2047,-1660.7833,97.2455,0.0179433,-0.9995025,0.0259364
-5700.2018,-1660.6441,-8.2301,0.0167359,-0.9994513,-0.0285849
-5700.2,-1654.7565,-113.5522,0.0157967,-0.9964101,-0.0831706
-5700.199,-1643.0651,-218.3945,0.0150881,-0.9902652,-0.1383731
-5700.1988,-1625.5552,-322.4266,0.014611,-0.9809673,-0.1936227
-5700.1991,-1602.1843,-425.3012,0.0143254,-0.9683233,-0.2492886
-5700.1998,-1572.9693,-526.6765,0.0142357,-0.952417,-0.3044653
-5700.201,-1537.8923,-626.1752,0.0142816,-0.93281,-0.3600856
-5700.2025,-1497.0459,-723.4507,0.0144952,-0.9100196,-0.4143117
-5700.2041,-1450.4029,-818.0767,0.0147725,-0.882991,-0.4691573
-5700.206,-1398.139,-909.7232,0.0151833,-0.853217,-0.5213351
-5700.208,-1340.3627,-997.9899,0.0156372,-0.8190304,-0.573537
-5700.21,-1277.1811,-1082.4741,0.0161364,-0.7816818,-0.6234686
-5700.2121,-1208.8469,-1162.8483,0.0166741,-0.7409971,-0.6713012
-5700.2143,-1135.582,-1238.7561,0.0172314,-0.697079,-0.7167873
-5700.2164,-1057.6574,-1309.8653,0.0177979,-0.6501407,-0.7596053
-5700.2185,-975.3675,-1375.8719,0.0183649,-0.6003801,-0.7995039
-5700.2205,-889.0377,-1436.5,0.0189302,-0.5482685,-0.8360881
-5700.2225,-799.0125,-1491.494,0.0194841,-0.49359,-0.8694764
-5700.2245,-705.659,-1540.6297,0.0200306,-0.4372219,-0.8991306
-5700.2264,-609.3608,-1583.6915,0.0205577,-0.3786924,-0.9252943
-5700.2282,-510.5123,-1620.5166,0.0210712,-0.3188551,-0.9475692
-5700.23,-409.5098,-1650.933,0.0215591,-0.2574702,-0.9660457
-5700.2316,-306.7613,-1674.7874,0.0220103,-0.1944935,-0.9806568
-5650.2682,-388.8235,-1655.1942,0.0213303,-0.2447784,-0.9693444
-5650.2662,-490.1408,-1626.1208,0.0208452,-0.3064243,-0.9516668
-5650.2641,-589.3866,-1590.6145,0.0203322,-0.3666747,-0.930127
-5650.2619,-686.1693,-1548.8462,0.0198029,-0.4253948,-0.9047912
-5650.2597,-780.0876,-1500.9659,0.019252,-0.4822127,-0.8758426
-5650.2573,-870.7604,-1447.1958,0.018693,-0.5372836,-0.8431944
-5650.255,-957.8126,-1387.7416,0.018119,-0.5898827,-0.8072856
-5650.2526,-1040.8992,-1322.8643,0.0175424,-0.6401705,-0.7680325
-5650.2502,-1119.6886,-1252.828,0.0169634,-0.6876823,-0.7258135
